	Unnamed: 0	tweet_textual_content	len	ID	Date	Source	Likes	RTs	polarity
560	560	mib	140	1140627601196666881	Mon Jun 17 14:29:46 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	2
561	561	girl its mib starts at and i ll be able to arrive at the cinemas pm should i still go xoxo	102	1140627886602194944	Mon Jun 17 14:30:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	0
562	562	rt mib	58	1140626974726995968	Mon Jun 17 14:27:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	838	2
563	563	rt mib	140	1140627766351499265	Mon Jun 17 14:30:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
564	564	mib	31	1140627726069448704	Mon Jun 17 14:30:16 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
565	565	rt mib mib utapri	140	1140627192839172096	Mon Jun 17 14:28:09 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
566	566	men in black international realmente hac a falta	102	1140627809770995712	Mon Jun 17 14:30:36 +0000 2019	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0	2
567	567	episode doctor sleep trailer amp men in black international review comicbooknation via	135	1140627089437155328	Mon Jun 17 14:27:44 +0000 2019	"<a href=""http://podplayer.net"" rel=""nofollow"">Podcast - Radio Addict</a>"	0	0	2
568	568	rt	140	1140627600043204608	Mon Jun 17 14:29:46 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	82	2
569	569	rt mib	77	1140627474109255680	Mon Jun 17 14:29:16 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	49	2
570	570	box office men in black international wins a weak weekend of underperforming sequels	136	1140627542455595010	Mon Jun 17 14:29:32 +0000 2019	"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>"	0	0	-1
571	571	hoje tem segundamania com as estreias mib e fora de rie venha curtir toda a magia do cinema no uciorient	135	1140627824258277376	Mon Jun 17 14:30:39 +0000 2019	"<a href=""http://etus.com.br"" rel=""nofollow"">Etus Brasil</a>"	0	0	2
572	572	rt mib	140	1140626989742620673	Mon Jun 17 14:27:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	58	2
573	573	men in black	36	1140627047875633152	Mon Jun 17 14:27:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
574	574	ya que no es brit nico pero tras ver mib international no os pareci chris hemsworth un candidato ideal para hacer de james bond	135	1140627591675678721	Mon Jun 17 14:29:44 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
575	575	rt mib	103	1140626642273882112	Mon Jun 17 14:25:57 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	252	2
576	576	eu vi mib por causa do chris e da tessa pq o filme em si chatinho	70	1140626666785574917	Mon Jun 17 14:26:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
577	577	man in black mib marvels movie movienight fun l l follow followback follow folow maninblack chrissevans	140	1140627683698774021	Mon Jun 17 14:30:06 +0000 2019	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	0	0	2
578	578	does anyone want to go watch men in black this weekend	55	1140626694769917953	Mon Jun 17 14:26:10 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	0
579	579	mib	118	1140627382732087297	Mon Jun 17 14:28:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
580	580	marvelstudiosfanart mib tomhiddleston chrishemsworth tessathompson loki	101	1140627620046000128	Mon Jun 17 14:29:51 +0000 2019	"<a href=""https://vk.com/"" rel=""nofollow"">VK.COM AUTH GROUPS</a>"	0	0	2
581	581	rt mib mib utapri	140	1140628016915075072	Mon Jun 17 14:31:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
582	582	rt mib xh	52	1140628190794113024	Mon Jun 17 14:32:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	131	2
583	583	i m seeing mib tomorrow and i m so excited	42	1140628456981614597	Mon Jun 17 14:33:10 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
584	584	di maganda men in black naka tulog lang ako	44	1140628400421216261	Mon Jun 17 14:32:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
585	585	mib	140	1140627926234230785	Mon Jun 17 14:31:04 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
586	586	luego voy a hablaros de mib de chernobyl del documental caso alcasser del x de biglittlelies y de thehandmai	140	1140629016183025664	Mon Jun 17 14:35:23 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
587	587	mib	27	1140628720685744130	Mon Jun 17 14:34:13 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
588	588	rt instagram diprivate twitter digembok facebook udah ga aktif kamu sebenernya netijen apa agen men in black sih	129	1140628623109443585	Mon Jun 17 14:33:50 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	69	2
589	589	thinking mib int and the shaft have a nd week dropoff at minimum	83	1140628444474150912	Mon Jun 17 14:33:07 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
590	590	mib	140	1140628634278830080	Mon Jun 17 14:33:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
591	591	mib	140	1140628647784488964	Mon Jun 17 14:33:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
592	592	rt pull up late to mib see a group of teenagers in the parking lot being teenagers laughing playing tag	120	1140628309258018816	Mon Jun 17 14:32:35 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	131	0
593	593	the mib can not stop the summer slump and the evil dead hits mk lrmornings meninblack mortalkombat	130	1140628306561241088	Mon Jun 17 14:32:34 +0000 2019	"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>"	0	0	2
594	594	mib w	104	1140627918596399104	Mon Jun 17 14:31:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2
595	595	last watched adding mib and excitingly toystory this week and hopefully thedeaddontdie as well what are	139	1140627916499369986	Mon Jun 17 14:31:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	0
596	596	rt dx sf mib	140	1140628337141800967	Mon Jun 17 14:32:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	64	2
597	597	mib	30	1140628399062310917	Mon Jun 17 14:32:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
598	598	rt mib	140	1140629015541141505	Mon Jun 17 14:35:23 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
599	599	my favorite part of the new mib movie is saying molly	93	1140628049219731459	Mon Jun 17 14:31:33 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	-1
600	600	i saw mib thought it was a fun film it not the originals of course but didn t feel like i wasted my	140	1140628840282279936	Mon Jun 17 14:34:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	1
601	601	rt mib meninblack	106	1140628508730806272	Mon Jun 17 14:33:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	136	2
602	602	men in black international tessa thompson si rifiutata di dire una battuta di stampo nostalgico	124	1140628632492281858	Mon Jun 17 14:33:52 +0000 2019	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2
603	603	rt start your summer with mib see chris hemsworth and tessa thompson back together in theaters now	140	1140628249250160642	Mon Jun 17 14:32:21 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	59	0
604	604	mib	118	1140627956026314753	Mon Jun 17 14:31:11 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2
605	605	mib	20	1140628033922981888	Mon Jun 17 14:31:29 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
606	606	rt mib	140	1140628848754610176	Mon Jun 17 14:34:44 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	4301	2
607	607	no se quien les dijo que hacer una pelicula de mib sin will smith era buena idea	105	1140628421388595200	Mon Jun 17 14:33:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
608	608	rt les miracles a existe chez nous parasite fait plus d entr es que men in black chaque ance depuis mercredi	140	1140628090718232578	Mon Jun 17 14:31:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	364	2
609	609	mib	38	1140628884381028352	Mon Jun 17 14:34:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
610	610	rt	140	1140628580235280384	Mon Jun 17 14:33:40 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	30	2
611	611	weekend men in black international m the secret life of pets aladdin dark phoen	140	1140628926030594050	Mon Jun 17 14:35:02 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0	0
612	612	rt mib	140	1140629058511785984	Mon Jun 17 14:35:34 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	4301	2
613	613	rt	140	1140628546504687617	Mon Jun 17 14:33:31 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	82	2
614	614	rt	140	1140629023686402049	Mon Jun 17 14:35:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
615	615	men in black international es un horror	91	1140627930147676166	Mon Jun 17 14:31:05 +0000 2019	"<a href=""http://www.bolsamania.com/cine"" rel=""nofollow"">Alucine_es2</a>"	1	0	2
616	616	mib	54	1140628116764672000	Mon Jun 17 14:31:49 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
617	617	rt you thought mib started in nyc guess again there a whole international branch the world is bigger than you thought	140	1140628345266298880	Mon Jun 17 14:32:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	35459	1
618	618	bijzonder gave mib rallye afgelopen weekend	70	1140628174788841472	Mon Jun 17 14:32:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
619	619	rt mib	140	1140628856291770368	Mon Jun 17 14:34:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
620	620	mib	39	1140628087991750656	Mon Jun 17 14:31:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
621	621	mib	121	1140628533582000130	Mon Jun 17 14:33:28 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
622	622	mib w	68	1140628033901977600	Mon Jun 17 14:31:29 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
623	623	aqu un video en el que les cuento a grandes rasgos sobre mibinternational para ojal les guste	134	1140628170963476480	Mon Jun 17 14:32:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
624	624	rt mib meninblack	106	1140628628025200647	Mon Jun 17 14:33:51 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	136	2
625	625	mib pv	75	1140628383816007683	Mon Jun 17 14:32:53 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	0	2
626	626	rt mib	140	1140628056979066880	Mon Jun 17 14:31:35 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
627	627	rt pull up late to mib see a group of teenagers in the parking lot being teenagers laughing playing tag	120	1140628396122214400	Mon Jun 17 14:32:56 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	131	0
628	628	rt mib	140	1140628949002645506	Mon Jun 17 14:35:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
629	629	mib was a big deal at a time secrecy made for entertainment but the neurolizer program of mib is a problem so why	140	1140628230191362048	Mon Jun 17 14:32:16 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0	2
630	630	mib	138	1140629106809114624	Mon Jun 17 14:35:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
631	631	rt mib meninblack	106	1140628847353683968	Mon Jun 17 14:34:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	136	2
632	632	rt mib	140	1140628976257253376	Mon Jun 17 14:35:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
633	633	rt mib meninblack	106	1140629002765230080	Mon Jun 17 14:35:20 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	136	2
634	634	rt mib	140	1140628768152682496	Mon Jun 17 14:34:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
635	635	mib international is the most tnt on sunday at pm est movie released in years	81	1140628648069926912	Mon Jun 17 14:33:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2
636	636	rayban predator were the glasses worn in mib original	66	1140628739946098688	Mon Jun 17 14:34:18 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
637	637	my review of mib	41	1140628398571696129	Mon Jun 17 14:32:56 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
638	638	rt mib	140	1140629024336515074	Mon Jun 17 14:35:25 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
639	639	rt mib that was awesome mibinternational	118	1140628104185970694	Mon Jun 17 14:31:46 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	127	1
640	640	mib mib	85	1140628383971201024	Mon Jun 17 14:32:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
641	641	mib	55	1140629068016041984	Mon Jun 17 14:35:36 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0	2
642	642	rt start your summer with mib see chris hemsworth and tessa thompson back together in theaters now	140	1140628658614202368	Mon Jun 17 14:33:58 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	59	2
643	643	mib	127	1140628786544668673	Mon Jun 17 14:34:29 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
644	644	rt mib mib utapri	140	1140628828747751424	Mon Jun 17 14:34:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	118	2
645	645	rt mib	140	1140628946632863744	Mon Jun 17 14:35:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
646	646	rt mib	140	1140628504838582279	Mon Jun 17 14:33:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
647	647	hombres de negro mib internacional otra secuela que fracasa en taquilla	97	1140628122502647808	Mon Jun 17 14:31:50 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
648	648	rt mib disney aladdin	139	1140628953775763457	Mon Jun 17 14:35:09 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	85	2
649	649	rt mib meninblack	106	1140628349108121604	Mon Jun 17 14:32:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	136	2
650	650	rt mib meninblack	106	1140629054279700480	Mon Jun 17 14:35:33 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	136	2
651	651	mib	53	1140628117934899200	Mon Jun 17 14:31:49 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
652	652	rt men in black mib	140	1140628202320064514	Mon Jun 17 14:32:09 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1820	2
653	653	rt lots of people asking why my name is mib on here m megan i thee stallion b whore	104	1140628380494249985	Mon Jun 17 14:32:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2	2
654	654	rt	140	1140628671750787073	Mon Jun 17 14:34:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
655	655	rt mib meninblack	106	1140628397078405120	Mon Jun 17 14:32:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	136	2
656	656	the part in mib where will smith goes nypd means i ma nock yo punk ass down was better than the entirety of mib international	133	1140628494314905601	Mon Jun 17 14:33:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	-1
657	657	rt mib mibinternational	127	1140628473012076544	Mon Jun 17 14:33:14 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	650	2
658	658	men in black international es un horror	91	1140628471816839168	Mon Jun 17 14:33:14 +0000 2019	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0	0	2
659	659	mib j k	82	1140628874801242112	Mon Jun 17 14:34:50 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
660	660	i voted for teammibinternational via i can t wait to go see men in black international	124	1140628510446411776	Mon Jun 17 14:33:23 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	1
661	661	franchise fatigue continues as men in black international and shaft disappoint at box office foxnews	130	1140628486907973632	Mon Jun 17 14:33:17 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	-1
662	662	rt mib meninblack	106	1140629086282252289	Mon Jun 17 14:35:40 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	136	2
663	663	i really thought mib international was a good solid movie from the third film there were some parts were confusing	140	1140628869487239169	Mon Jun 17 14:34:49 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	1
664	664	rt at the gala opening of mib international	84	1140628222981410817	Mon Jun 17 14:32:14 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	15	2
665	665	rt mib	140	1140629106146463744	Mon Jun 17 14:35:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
666	666	rt chris hemsworth aclamado em todas as criticas de mib pelo tarantino por thor vanity fair o colocou como maior nome futuro	139	1140627965639876608	Mon Jun 17 14:31:13 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	242	2
667	667	ecoou l na sede dos mib e na escola do professor xavier	80	1140628866760945666	Mon Jun 17 14:34:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
668	668	men in black	14	1140627941585346560	Mon Jun 17 14:31:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
669	669	rt sud mhrsi st devi vmt san vkg san fd mayuri mib saptagri klr shanthi go tar	140	1140628201506349056	Mon Jun 17 14:32:09 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7	2
670	670	mib	34	1140628022942265344	Mon Jun 17 14:31:27 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0	2
671	671	mib	85	1140628287325999104	Mon Jun 17 14:32:30 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
672	672	rt mib	140	1140628550854201344	Mon Jun 17 14:33:33 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	5	2
673	673	rt mib	140	1140628846137397248	Mon Jun 17 14:34:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
674	674	rt mib that was awesome mibinternational	118	1140628834875666436	Mon Jun 17 14:34:40 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	127	2
675	675	rt mib	127	1140628696161632261	Mon Jun 17 14:34:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	186	2
676	676	hujung bulan la jom tgk mib mggu depan hg free tak	64	1140628845067829248	Mon Jun 17 14:34:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
677	677	mib	32	1140629035459891200	Mon Jun 17 14:35:28 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
678	678	mib	9	1140628908489887744	Mon Jun 17 14:34:58 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
679	679	top taquilla m xico junio mib m m aladdin m m darkphoenix m m	135	1140629203689365505	Mon Jun 17 14:36:08 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2
680	680	guys men in black is totally chris hemsworth is hot af	63	1140629231358976000	Mon Jun 17 14:36:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	1
681	681	mib	38	1140629456416956416	Mon Jun 17 14:37:08 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
682	682	mib mib	140	1140629666480267265	Mon Jun 17 14:37:59 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
683	683	mib paul smith	53	1140629704329711621	Mon Jun 17 14:38:08 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
684	684	rt mib	140	1140629352557625345	Mon Jun 17 14:36:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
685	685	yeah it is franchise fatigue because of all the mib movies lmao certainly not because of whatever this is	140	1140629380957462528	Mon Jun 17 14:36:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	-1
686	686	rt mib	140	1140629279320891392	Mon Jun 17 14:36:26 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
687	687	rt	140	1140629293354983429	Mon Jun 17 14:36:30 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82	2
688	688	rt mib	140	1140629622318489600	Mon Jun 17 14:37:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
689	689	rt men in black mib	140	1140629679893667841	Mon Jun 17 14:38:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1819	2
690	690	mib j k mib	87	1140629147116433409	Mon Jun 17 14:35:55 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2
691	691	rt mib	58	1140629132255956992	Mon Jun 17 14:35:51 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	838	2
692	692	mib	16	1140629107052466177	Mon Jun 17 14:35:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2
693	693	rt i missed mib twice in one night	49	1140629621303648259	Mon Jun 17 14:37:48 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	75	2
694	694	rt mib	140	1140629117596917760	Mon Jun 17 14:35:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4301	2
695	695	rt pawny mibinternational mib	61	1140629477925351430	Mon Jun 17 14:37:14 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2
696	696	rt mib ht	140	1140629297809350656	Mon Jun 17 14:36:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2308	2
697	697	still watching men in black malupet	48	1140629296886632448	Mon Jun 17 14:36:30 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0	2
698	698	rt mib	140	1140629172638932993	Mon Jun 17 14:36:01 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
699	699	rt mib	140	1140629340402569216	Mon Jun 17 14:36:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4301	2
